"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"tamil-nadu","2021","2",NULL,"the nilgiris district",NULL,NULL,"810947","1566496075.5969553","142446","3953366"
"tamil-nadu","2021","2",NULL,"theni district",NULL,NULL,"1006998","2256366700.018511","200555","4717639"
"tamil-nadu","2021","2",NULL,"thanjavur district",NULL,NULL,"1640555","3416074243.8248944","365299","6514813"
"tamil-nadu","2021","2",NULL,"tenkasi district",NULL,NULL,"747381","1613264780.7995117","166417","3782378"
"tamil-nadu","2021","2",NULL,"sivaganga district",NULL,NULL,"991039","2138901770.5194092","195549","6634652"
"tamil-nadu","2021","2",NULL,"salem district",NULL,NULL,"6557056","13210082950.603289","742566","14905297"
"tamil-nadu","2021","2",NULL,"ranipet district",NULL,NULL,"1430560","2810335099.931938","266500","5358940"
"tamil-nadu","2021","2",NULL,"ramanathapuram district",NULL,NULL,"798185","1781472318.7188895","170759","5788658"
"tamil-nadu","2021","2",NULL,"pudukkottai district",NULL,NULL,"887414","1878724769.0651233","191659","6718305"
"tamil-nadu","2021","2",NULL,"perambalur district",NULL,NULL,"435091","918814447.3710897","91400","2624650"
"tamil-nadu","2021","2",NULL,"namakkal district",NULL,NULL,"1575727","3596658592.319852","326094","6676942"
"tamil-nadu","2021","2",NULL,"nagapattinam district",NULL,NULL,"791395","1603740775.831827","184857","3829274"
"tamil-nadu","2021","2",NULL,"madurai district",NULL,NULL,"3953976","8300059490.344873","675035","10452990"
"tamil-nadu","2021","2",NULL,"krishnagiri district",NULL,NULL,"5709389","10202810394.134584","635191","20912278"
"tamil-nadu","2021","2",NULL,"karur district",NULL,NULL,"878890","1756585805.1623807","181017","5491006"
"tamil-nadu","2021","2",NULL,"kanniyakumari district",NULL,NULL,"1398479","3021399531.8626623","305185","4065120"
"tamil-nadu","2021","2",NULL,"kancheepuram district",NULL,NULL,"6712965","10372666957.168972","957182","14405043"
"tamil-nadu","2021","2",NULL,"kallakkurichi district",NULL,NULL,"1265522","2528572642.064455","248488","6466350"
"tamil-nadu","2021","2",NULL,"erode district",NULL,NULL,"3273510","6223483781.161043","482323","8787572"
"tamil-nadu","2021","2",NULL,"dindigul district",NULL,NULL,"1926229","4084399404.4486322","358919","10288708"
"tamil-nadu","2021","2",NULL,"dharmapuri district",NULL,NULL,"2359010","4862765621.436455","329355","11902186"
"tamil-nadu","2021","2",NULL,"cuddalore district",NULL,NULL,"2104002","3951860482.8076982","430763","7572362"
"tamil-nadu","2021","2",NULL,"coimbatore district",NULL,NULL,"13478464","22760967333.98004","1393621","20466115"
"tamil-nadu","2021","2",NULL,"chennai district",NULL,NULL,"43737916","74499227803.6517","1988355","23465841"
"tamil-nadu","2021","2",NULL,"chengalpattu district",NULL,NULL,"10075805","14457269251.206604","1344163","20067816"
"tamil-nadu","2021","2",NULL,"ariyalur district",NULL,NULL,"497484","968590644.6844518","108556","2853636"
"tamil-nadu","2021","1",NULL,"virudhunagar district",NULL,NULL,"1109562","2480352479.604073","262406","4141001"
"tamil-nadu","2021","1",NULL,"viluppuram district",NULL,NULL,"1447099","2796485186.5226917","287910","5813660"
"tamil-nadu","2021","1",NULL,"vellore district",NULL,NULL,"2072042","4306538176.971644","346428","7829717"
"tamil-nadu","2021","1",NULL,"tiruvannamalai district",NULL,NULL,"1645538","3445029710.066068","369304","7105656"
"tamil-nadu","2021","1",NULL,"tiruppur district",NULL,NULL,"4975985","9855808601.269077","772074","15416834"
"tamil-nadu","2021","1",NULL,"tirupathur district",NULL,NULL,"1373386","2765064695.423464","242300","5673187"
"tamil-nadu","2021","1",NULL,"tirunelveli district",NULL,NULL,"1143931","2464834832.450224","258947","3981829"
"tamil-nadu","2021","1",NULL,"tiruchirappalli district",NULL,NULL,"2534430","5757901187.932753","527667","8836445"
"tamil-nadu","2021","1",NULL,"thoothukkudi district",NULL,NULL,"1024223","2295990424.1404276","249036","3774093"
"tamil-nadu","2021","1",NULL,"thiruvarur district",NULL,NULL,"472338","1150542258.225264","129468","1944801"
"tamil-nadu","2021","1",NULL,"thiruvallur district",NULL,NULL,"11085004","18895161862.27714","1522407","36786664"
"tamil-nadu","2021","1",NULL,"the nilgiris district",NULL,NULL,"765592","1525536741.0368812","132909","2667830"
"tamil-nadu","2021","1",NULL,"theni district",NULL,NULL,"831827","1963096378.715371","187104","3191924"
"tamil-nadu","2021","1",NULL,"thanjavur district",NULL,NULL,"1422654","3220591281.6633296","340874","5383102"
"tamil-nadu","2021","1",NULL,"tenkasi district",NULL,NULL,"586227","1368272015.8617854","155104","2189726"
"tamil-nadu","2021","1",NULL,"sivaganga district",NULL,NULL,"803444","1871616574.1551266","181917","3022065"
"tamil-nadu","2021","1",NULL,"salem district",NULL,NULL,"5675889","12397067358.312304","693137","13212180"
"tamil-nadu","2021","1",NULL,"ranipet district",NULL,NULL,"1250636","2494409737.4287558","248923","5222726"
"tamil-nadu","2021","1",NULL,"ramanathapuram district",NULL,NULL,"631789","1554931692.7774014","158933","2470213"
"tamil-nadu","2021","1",NULL,"pudukkottai district",NULL,NULL,"717862","1670160006.5136104","178074","2798190"
"tamil-nadu","2021","1",NULL,"perambalur district",NULL,NULL,"362847","795881350.4264938","85113","1379818"
"tamil-nadu","2021","1",NULL,"namakkal district",NULL,NULL,"1391436","3321591123.8563447","304004","5067526"
"tamil-nadu","2021","1",NULL,"nagapattinam district",NULL,NULL,"689365","1537599764.657482","172162","2709896"
"tamil-nadu","2021","1",NULL,"madurai district",NULL,NULL,"3516926","7776155489.0908375","630685","10792871"
"tamil-nadu","2021","1",NULL,"krishnagiri district",NULL,NULL,"5202492","9440763059.482832","592655","18257136"
"tamil-nadu","2021","1",NULL,"karur district",NULL,NULL,"743870","1632503232.2905831","168402","2748286"
"tamil-nadu","2021","1",NULL,"kanniyakumari district",NULL,NULL,"1190574","2593569110.9656763","284941","4119075"
"tamil-nadu","2021","1",NULL,"kancheepuram district",NULL,NULL,"7239244","10815729803.342922","895950","22914978"
"tamil-nadu","2021","1",NULL,"kallakkurichi district",NULL,NULL,"992263","2227491859.8830943","231208","4214895"
"tamil-nadu","2021","1",NULL,"erode district",NULL,NULL,"3015359","6105816825.193926","449675","7891302"
"tamil-nadu","2021","1",NULL,"dindigul district",NULL,NULL,"1675353","3733288913.068657","334350","6175195"
"tamil-nadu","2021","1",NULL,"dharmapuri district",NULL,NULL,"1935044","4467489202.169479","306834","7786122"
"tamil-nadu","2021","1",NULL,"cuddalore district",NULL,NULL,"1707504","3517107575.659477","401780","6718405"
"tamil-nadu","2021","1",NULL,"coimbatore district",NULL,NULL,"13630124","22657497371.80345","1304141","28188456"
"tamil-nadu","2021","1",NULL,"chennai district",NULL,NULL,"39623781","67401706552.93741","1865001","44025572"
"tamil-nadu","2021","1",NULL,"chengalpattu district",NULL,NULL,"11689531","15537387199.626888","1259678","32721455"
"tamil-nadu","2021","1",NULL,"ariyalur district",NULL,NULL,"381503","827174237.8486408","101107","1628883"
"madhya-pradesh","2021","4",NULL,"vidisha district",NULL,NULL,"4079220","7104046806.814299","344177","16357994"
"madhya-pradesh","2021","4",NULL,"umaria district",NULL,NULL,"1309452","2278425751.5575695","96803","4944557"
"himachal-pradesh","2021","1",NULL,"bilaspur district",NULL,NULL,"256578","504967322.0491564","78663","1051062"
"himachal-pradesh","2021","1",NULL,"chamba district",NULL,NULL,"273886","510880053.0153753","77599","1111619"
"himachal-pradesh","2021","1",NULL,"hamirpur district",NULL,NULL,"416499","720857278.5633022","109372","1412578"
"himachal-pradesh","2021","1",NULL,"kangra district",NULL,NULL,"1122291","2006571077.1134858","306531","4233701"
"himachal-pradesh","2021","1",NULL,"kinnaur district",NULL,NULL,"82995","176839591.02058092","21164","338647"
"himachal-pradesh","2021","1",NULL,"kullu district",NULL,NULL,"550514","1212317567.8071225","107536","1960270"
"himachal-pradesh","2021","1",NULL,"lahul and spiti district",NULL,NULL,"22364","43174794.325905874","3938","81725"
"himachal-pradesh","2021","1",NULL,"mandi district",NULL,NULL,"659769","1258330265.8409514","186340","2344384"
"himachal-pradesh","2021","1",NULL,"shimla district",NULL,NULL,"1871647","3621617004.9139824","202911","2980576"
"himachal-pradesh","2021","1",NULL,"sirmaur district",NULL,NULL,"451501","789668056.651283","115705","1873784"
"himachal-pradesh","2021","1",NULL,"solan district",NULL,NULL,"1415611","2334165842.866145","312360","5433072"
"himachal-pradesh","2021","1",NULL,"una district",NULL,NULL,"490374","941158055.3202168","100832","1406676"
"himachal-pradesh","2021","2",NULL,"bilaspur district",NULL,NULL,"322915","613068902.4728888","84508","1858165"
"himachal-pradesh","2021","2",NULL,"chamba district",NULL,NULL,"364270","617691720.4435453","83542","3802308"
"himachal-pradesh","2021","2",NULL,"hamirpur district",NULL,NULL,"551934","946105069.9392335","117381","2034049"
"himachal-pradesh","2021","2",NULL,"kangra district",NULL,NULL,"1399606","2443026330.2982035","329232","7137976"
"himachal-pradesh","2021","2",NULL,"kinnaur district",NULL,NULL,"126714","261367711.46694133","22793","1315473"
"himachal-pradesh","2021","2",NULL,"kullu district",NULL,NULL,"510109","966612054.811816","115278","3231422"
"himachal-pradesh","2021","2",NULL,"lahul and spiti district",NULL,NULL,"42389","84447426.03287596","4254","937278"
"himachal-pradesh","2021","2",NULL,"mandi district",NULL,NULL,"832152","1488270045.9430394","200277","5696942"
"himachal-pradesh","2021","2",NULL,"shimla district",NULL,NULL,"2474329","4402623043.9412","218068","5611146"
"himachal-pradesh","2021","2",NULL,"sirmaur district",NULL,NULL,"567339","922354065.2120935","124764","3957169"
"himachal-pradesh","2021","2",NULL,"solan district",NULL,NULL,"1658067","2575741414.594649","334716","5499854"
"himachal-pradesh","2021","2",NULL,"una district",NULL,NULL,"634078","1174326754.6527784","108338","2188195"
"himachal-pradesh","2021","3",NULL,"bilaspur district",NULL,NULL,"364475","689922524.0999279","91291","2173844"
"himachal-pradesh","2021","3",NULL,"chamba district",NULL,NULL,"426381","769418422.8733866","90344","4430504"
"himachal-pradesh","2021","3",NULL,"hamirpur district",NULL,NULL,"626711","1085444382.5637474","126753","2131942"
"himachal-pradesh","2021","3",NULL,"kangra district",NULL,NULL,"1671112","2887492721.743307","355274","8202082"
"himachal-pradesh","2021","3",NULL,"kinnaur district",NULL,NULL,"146541","353832302.4842438","24708","1946324"
"himachal-pradesh","2021","3",NULL,"kullu district",NULL,NULL,"730794","1573258668.3417544","124078","4400259"
"himachal-pradesh","2021","3",NULL,"lahul and spiti district",NULL,NULL,"66765","166377010.26103356","4660","1936498"
"himachal-pradesh","2021","3",NULL,"mandi district",NULL,NULL,"945135","1753985903.702748","216188","6281857"
"himachal-pradesh","2021","3",NULL,"shimla district",NULL,NULL,"3421673","6296627879.774387","235163","7467127"
"himachal-pradesh","2021","3",NULL,"sirmaur district",NULL,NULL,"681413","1083275309.4275234","134870","4656571"
"himachal-pradesh","2021","3",NULL,"solan district",NULL,NULL,"2183306","3233240074.9271526","360324","6782274"
"himachal-pradesh","2021","3",NULL,"una district",NULL,NULL,"799861","1417386870.9287395","116973","2561006"
"himachal-pradesh","2021","4",NULL,"bilaspur district",NULL,NULL,"430870","844889571.9622381","97687","2031090"
"himachal-pradesh","2021","4",NULL,"chamba district",NULL,NULL,"507614","926400609.5746634","96745","2375444"
"himachal-pradesh","2021","4",NULL,"hamirpur district",NULL,NULL,"717321","1262408331.5777433","135670","2858483"
"himachal-pradesh","2021","4",NULL,"kangra district",NULL,NULL,"2130139","3830143759.599303","380492","8495356"
"himachal-pradesh","2021","4",NULL,"kinnaur district",NULL,NULL,"156210","394761269.9156797","26485","775485"
"himachal-pradesh","2021","4",NULL,"kullu district",NULL,NULL,"1078809","2242410725.933015","132702","3731636"
"himachal-pradesh","2021","4",NULL,"lahul and spiti district",NULL,NULL,"59045","138242899.070293","5052","249743"
"himachal-pradesh","2021","4",NULL,"mandi district",NULL,NULL,"1092862","2082662004.4459343","231360","4546592"
"himachal-pradesh","2021","4",NULL,"shimla district",NULL,NULL,"3957985","7356261501.68967","251745","5770212"
"himachal-pradesh","2021","4",NULL,"sirmaur district",NULL,NULL,"847647","1363383254.395042","144716","3750604"
"himachal-pradesh","2021","4",NULL,"solan district",NULL,NULL,"2640011","3757890500.1969657","385901","10347236"
"himachal-pradesh","2021","4",NULL,"una district",NULL,NULL,"1048351","1936766072.2652125","125192","2739101"
"madhya-pradesh","2021","4",NULL,"ujjain district",NULL,NULL,"9436286","16998154949.07095","639197","33583390"
"madhya-pradesh","2021","4",NULL,"tikamgarh district",NULL,NULL,"1642235","3028439418.448248","153468","7302744"
"madhya-pradesh","2021","4",NULL,"singrauli district",NULL,NULL,"4737504","8571068342.329523","276792","16021893"
"madhya-pradesh","2021","4",NULL,"sidhi district",NULL,NULL,"2313095","4853524424.052965","173205","9085443"
"jammu-&-kashmir","2021","1",NULL,"anantnag district",NULL,NULL,"317577","500687365.6142787","61151","943863"
"jammu-&-kashmir","2021","1",NULL,"bandipore district",NULL,NULL,"110105","212281960.49428704","24662","380806"
"jammu-&-kashmir","2021","1",NULL,"baramulla district",NULL,NULL,"410535","785025036.8822093","90607","1419562"
"jammu-&-kashmir","2021","1",NULL,"budgam district",NULL,NULL,"314969","629196655.3946896","67920","1094310"
"jammu-&-kashmir","2021","1",NULL,"doda district",NULL,NULL,"93540","197962516.58644903","26460","385972"
"jammu-&-kashmir","2021","1",NULL,"ganderbal district",NULL,NULL,"90691","163957078.62440437","22249","307343"
"jammu-&-kashmir","2021","1",NULL,"jammu district",NULL,NULL,"2651223","7421535965.773878","307670","4748576"
"jammu-&-kashmir","2021","1",NULL,"kathua district",NULL,NULL,"245017","476737690.8982123","62777","999489"
"jammu-&-kashmir","2021","1",NULL,"kishtwar district",NULL,NULL,"51696","119471258.11255996","12235","192499"
"jammu-&-kashmir","2021","1",NULL,"kulgam district",NULL,NULL,"118926","178549172.9397456","31882","413955"
"jammu-&-kashmir","2021","1",NULL,"kupwara district",NULL,NULL,"287414","651843634.7301381","59485","1040018"
"jammu-&-kashmir","2021","1",NULL,"mirpur district",NULL,NULL,"19836","76641365.50414479","5198","91729"
"jammu-&-kashmir","2021","1",NULL,"muzaffarabad district",NULL,NULL,"1760","7018769.97680518","377","9533"
"jammu-&-kashmir","2021","1",NULL,"poonch district",NULL,NULL,"103668","299466026.8590725","28300","438878"
"jammu-&-kashmir","2021","1",NULL,"pulwama district",NULL,NULL,"230547","506298792.83870804","46731","822230"
"jammu-&-kashmir","2021","1",NULL,"rajouri district",NULL,NULL,"185784","544732582.9070423","47092","761083"
"jammu-&-kashmir","2021","1",NULL,"ramban district",NULL,NULL,"79917","198841833.51555723","16907","314751"
"jammu-&-kashmir","2021","1",NULL,"reasi district",NULL,NULL,"129459","310187729.6204411","27524","560191"
"jammu-&-kashmir","2021","1",NULL,"samba district",NULL,NULL,"201873","489544571.0195805","53123","846106"
"jammu-&-kashmir","2021","1",NULL,"shopian district",NULL,NULL,"72084","140201587.32333398","16657","257342"
"jammu-&-kashmir","2021","1",NULL,"srinagar district",NULL,NULL,"1027161","2568956545.4611216","107147","1800718"
"jammu-&-kashmir","2021","1",NULL,"udhampur district",NULL,NULL,"253788","659211752.0750571","58664","1005055"
"jammu-&-kashmir","2021","2",NULL,"anantnag district",NULL,NULL,"479956","717788809.3041894","65592","1762005"
"jammu-&-kashmir","2021","2",NULL,"bandipore district",NULL,NULL,"160002","285432318.8981966","26435","753955"
"jammu-&-kashmir","2021","2",NULL,"baramulla district",NULL,NULL,"558737","966623715.8159674","97258","2275167"
"jammu-&-kashmir","2021","2",NULL,"budgam district",NULL,NULL,"450138","822332973.9248707","72750","1261253"
"jammu-&-kashmir","2021","2",NULL,"doda district",NULL,NULL,"140197","278351055.12039316","28542","1668531"
"jammu-&-kashmir","2021","2",NULL,"ganderbal district",NULL,NULL,"140457","232925318.179365","23884","732103"
"jammu-&-kashmir","2021","2",NULL,"jammu district",NULL,NULL,"3793205","10159766998.570372","329625","5307827"
"jammu-&-kashmir","2021","2",NULL,"kathua district",NULL,NULL,"329534","635043868.1523829","67569","2554198"
"jammu-&-kashmir","2021","2",NULL,"kishtwar district",NULL,NULL,"76391","153411579.98716158","13206","1464466"
"jammu-&-kashmir","2021","2",NULL,"kulgam district",NULL,NULL,"192379","256728224.91522247","34224","770338"
