"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"west-bengal","2022","4",NULL,"darjiling district",NULL,NULL,"8827502","18016497295.004322","564562","15982631"
"west-bengal","2022","4",NULL,"dakshin dinajpur district",NULL,NULL,"2361081","5326002121.283871","408840","7923323"
"west-bengal","2022","4",NULL,"birbhum district",NULL,NULL,"7617444","16146502753.00366","855236","20950662"
"west-bengal","2022","4",NULL,"bankura district",NULL,NULL,"8198658","15272494867.569881","915088","20858345"
"west-bengal","2022","4",NULL,"alipurduar district",NULL,NULL,"3941260","7985473027.04573","260586","8648443"
"west-bengal","2022","3",NULL,"uttar dinajpur district",NULL,NULL,"6161372","13684748005.261982","548552","12801052"
"west-bengal","2022","3",NULL,"south twenty four parganas district",NULL,NULL,"14502793","31586404198.654728","1745822","15038778"
"west-bengal","2022","3",NULL,"purulia district",NULL,NULL,"4567782","6568273033.360064","595970","17748718"
"west-bengal","2022","3",NULL,"purba medinipur district",NULL,NULL,"13027140","30572829916.26252","1286641","8539781"
"west-bengal","2022","3",NULL,"purba bardhaman district",NULL,NULL,"20249092","40044086165.08384","1070637","11905873"
"west-bengal","2022","3",NULL,"paschim medinipur district",NULL,NULL,"11530137","23002159032.50641","1165076","17584516"
"west-bengal","2022","3",NULL,"paschim bardhaman district",NULL,NULL,"15109046","25748234622.339317","1062575","7436013"
"west-bengal","2022","3",NULL,"north twenty four parganas district",NULL,NULL,"42344992","74652935807.86075","3578500","15071624"
"west-bengal","2022","3",NULL,"nadia district",NULL,NULL,"11779533","26613252370.226105","1296764","8193105"
"west-bengal","2022","3",NULL,"murshidabad district",NULL,NULL,"16636159","41049036364.09509","1696729","14345841"
"west-bengal","2022","3",NULL,"maldah district",NULL,NULL,"12459741","26922829611.837635","909646","11766412"
"west-bengal","2022","3",NULL,"kolkata district",NULL,NULL,"120867251","228807547826.57977","2588380","7233109"
"west-bengal","2022","3",NULL,"koch bihar district",NULL,NULL,"5698343","10419704843.658085","513734","15866079"
"west-bengal","2022","3",NULL,"kalimpong district",NULL,NULL,"411090","866170519.9816766","51490","5252399"
"west-bengal","2022","3",NULL,"jhargram district",NULL,NULL,"1404499","2495310539.2245417","169238","6932555"
"west-bengal","2022","3",NULL,"jalpaiguri district",NULL,NULL,"4270501","8592238101.070684","358402","14583593"
"west-bengal","2022","3",NULL,"howrah district",NULL,NULL,"13939023","29120246801.02298","1354886","3768021"
"west-bengal","2022","3",NULL,"hooghly district",NULL,NULL,"13048364","26244376624.64439","1506412","7341952"
"west-bengal","2022","3",NULL,"darjiling district",NULL,NULL,"8026853","16454823670.51485","539475","9024909"
"west-bengal","2022","3",NULL,"dakshin dinajpur district",NULL,NULL,"2205623","4796219604.844906","389892","6814372"
"west-bengal","2022","3",NULL,"birbhum district",NULL,NULL,"7283881","14934428365.96205","817245","10038558"
"west-bengal","2022","3",NULL,"bankura district",NULL,NULL,"6829267","12625116117.66531","876942","19359761"
"west-bengal","2022","3",NULL,"alipurduar district",NULL,NULL,"4439906","8948926469.485992","249040","9798727"
"west-bengal","2022","2",NULL,"uttar dinajpur district",NULL,NULL,"5625969","13902417083.882235","518418","12844550"
"west-bengal","2022","2",NULL,"south twenty four parganas district",NULL,NULL,"13499039","31391822584.21167","1655743","16517384"
"west-bengal","2022","2",NULL,"purulia district",NULL,NULL,"4360695","6659369617.817974","565760","17580111"
"west-bengal","2022","2",NULL,"purba medinipur district",NULL,NULL,"13947269","33925841807.925117","1219530","8722235"
"west-bengal","2022","2",NULL,"purba bardhaman district",NULL,NULL,"8017841","17476589718.608643","1016127","11036337"
"west-bengal","2022","2",NULL,"paschim medinipur district",NULL,NULL,"10862436","23376063738.335567","1105840","17329312"
"west-bengal","2022","2",NULL,"paschim bardhaman district",NULL,NULL,"12056490","21013580033.32985","1008380","6962947"
"west-bengal","2022","2",NULL,"north twenty four parganas district",NULL,NULL,"39542212","71420194039.66321","3397791","15652193"
"west-bengal","2022","2",NULL,"nadia district",NULL,NULL,"11642703","26531299344.802624","1229358","8714918"
"west-bengal","2022","2",NULL,"murshidabad district",NULL,NULL,"18656132","48239202742.472496","1608797","13619399"
"west-bengal","2022","2",NULL,"maldah district",NULL,NULL,"9433027","23319097146.806786","860176","11082245"
"west-bengal","2022","2",NULL,"kolkata district",NULL,NULL,"94525113","185459902953.69675","2461795","7723614"
"west-bengal","2022","2",NULL,"koch bihar district",NULL,NULL,"4990565","9890586302.34589","486573","14077846"
"west-bengal","2022","2",NULL,"kalimpong district",NULL,NULL,"360683","865219339.6039622","48984","5104547"
"west-bengal","2022","2",NULL,"jhargram district",NULL,NULL,"1314971","2500573080.9727817","161057","6650325"
"west-bengal","2022","2",NULL,"jalpaiguri district",NULL,NULL,"3291696","7215410289.029442","339737","13603473"
"west-bengal","2022","2",NULL,"howrah district",NULL,NULL,"26848389","48444965297.30552","1285159","4195094"
"west-bengal","2022","2",NULL,"hooghly district",NULL,NULL,"12160484","24931277877.504135","1429378","6872484"
"west-bengal","2022","2",NULL,"darjiling district",NULL,NULL,"8666918","19013136245.268204","512408","8461141"
"west-bengal","2022","2",NULL,"dakshin dinajpur district",NULL,NULL,"2164544","4917055540.585538","368917","5446922"
"west-bengal","2022","2",NULL,"birbhum district",NULL,NULL,"5970486","13038379103.48798","775182","10117026"
"west-bengal","2022","2",NULL,"bankura district",NULL,NULL,"5482929","9979682491.260788","833244","18121072"
"west-bengal","2022","2",NULL,"alipurduar district",NULL,NULL,"2321550","5063513205.328751","236034","9841194"
"west-bengal","2022","1",NULL,"uttar dinajpur district",NULL,NULL,"4441594","11523296688.425028","488748","10698867"
"west-bengal","2022","1",NULL,"south twenty four parganas district",NULL,NULL,"11243229","26965356873.85303","1569037","15996447"
"west-bengal","2022","1",NULL,"purulia district",NULL,NULL,"3655572","5836006366.520155","535484","16529605"
"west-bengal","2022","1",NULL,"purba medinipur district",NULL,NULL,"11506248","28979875250.478428","1155279","8760746"
"west-bengal","2022","1",NULL,"purba bardhaman district",NULL,NULL,"6777604","15081107758.687084","962974","10617588"
"west-bengal","2022","1",NULL,"paschim medinipur district",NULL,NULL,"9156926","20055779613.652466","1048100","17208139"
"west-bengal","2022","1",NULL,"paschim bardhaman district",NULL,NULL,"9783656","17440405834.011703","956754","6555780"
"west-bengal","2022","1",NULL,"north twenty four parganas district",NULL,NULL,"31930105","59661500584.75365","3224459","16514236"
"west-bengal","2022","1",NULL,"nadia district",NULL,NULL,"9791890","22740547217.901745","1164783","8989674"
"west-bengal","2022","1",NULL,"murshidabad district",NULL,NULL,"15588410","41140892341.13234","1524507","13223504"
"west-bengal","2022","1",NULL,"maldah district",NULL,NULL,"7832385","19619492748.51209","812775","11245507"
"west-bengal","2022","1",NULL,"kolkata district",NULL,NULL,"76392752","155417783792.6444","2340343","8737523"
"west-bengal","2022","1",NULL,"koch bihar district",NULL,NULL,"3802460","8085185091.073849","459613","11039904"
"west-bengal","2022","1",NULL,"kalimpong district",NULL,NULL,"273057","682480114.6705194","46360","4063572"
"west-bengal","2022","1",NULL,"jhargram district",NULL,NULL,"1121268","2198171070.038257","152675","6036561"
"west-bengal","2022","1",NULL,"jalpaiguri district",NULL,NULL,"2650569","6055463671.687082","321098","10959051"
"west-bengal","2022","1",NULL,"howrah district",NULL,NULL,"23702322","44110902969.5602","1218931","4852911"
"west-bengal","2022","1",NULL,"hooghly district",NULL,NULL,"10497390","21694250432.038437","1356282","7217576"
"west-bengal","2022","1",NULL,"darjiling district",NULL,NULL,"6770488","15360797956.977024","485846","7587920"
"west-bengal","2022","1",NULL,"dakshin dinajpur district",NULL,NULL,"1823888","4255877779.082657","348440","4987259"
"west-bengal","2022","1",NULL,"birbhum district",NULL,NULL,"5000218","11385995733.932861","733911","9448003"
"west-bengal","2022","1",NULL,"bankura district",NULL,NULL,"4874077","8812235253.790693","790092","16485113"
"west-bengal","2022","1",NULL,"alipurduar district",NULL,NULL,"1888984","4323258066.140034","223296","8375579"
"uttar-pradesh","2022","4",NULL,"varanasi district",NULL,NULL,"38410576","61679282505.82438","1641943","44430180"
"uttar-pradesh","2022","4",NULL,"unnao district",NULL,NULL,"3381869","6806080032.429721","393919","13070433"
"uttar-pradesh","2022","4",NULL,"sultanpur district",NULL,NULL,"4110434","7815097180.469152","406332","14279533"
"uttar-pradesh","2022","4",NULL,"sonbhadra district",NULL,NULL,"5363864","9495684428.429234","365610","16739269"
"uttar-pradesh","2022","4",NULL,"sitapur district",NULL,NULL,"3660359","6717917688.501043","538245","14354836"
"uttar-pradesh","2022","4",NULL,"siddharthnagar district",NULL,NULL,"4727562","10202424989.071264","336532","16403045"
"uttar-pradesh","2022","4",NULL,"shravasti district",NULL,NULL,"751007","1546007534.4851248","79245","3247524"
"uttar-pradesh","2022","4",NULL,"shamli district",NULL,NULL,"4050283","7340883285.232732","254021","12465356"
"uttar-pradesh","2022","4",NULL,"shahjahanpur district",NULL,NULL,"3533008","7216949139.355355","422458","12943043"
"uttar-pradesh","2022","4",NULL,"sant kabeer nagar district",NULL,NULL,"2882143","6462196606.472846","260490","10659515"
"uttar-pradesh","2022","4",NULL,"sambhal district",NULL,NULL,"6544942","12362565334.28276","275307","14049528"
"uttar-pradesh","2022","4",NULL,"saharanpur district",NULL,NULL,"13254740","24244266615.799458","776234","38406876"
"uttar-pradesh","2022","4",NULL,"rampur district",NULL,NULL,"4435920","9561413379.892298","331077","17519826"
"uttar-pradesh","2022","4",NULL,"rae bareli district",NULL,NULL,"3521807","6674747738.927467","352816","12036471"
"uttar-pradesh","2022","4",NULL,"prayagraj district",NULL,NULL,"27038499","40737923540.02559","1763014","51367309"
"uttar-pradesh","2022","4",NULL,"pratapgarh district",NULL,NULL,"5933441","11139366212.390135","499521","18450397"
"uttar-pradesh","2022","4",NULL,"pilibhit district",NULL,NULL,"3781816","6914194872.727407","313713","10251429"
"uttar-pradesh","2022","4",NULL,"muzaffarnagar district",NULL,NULL,"10385643","18257280369.21878","596271","26153577"
"uttar-pradesh","2022","4",NULL,"moradabad district",NULL,NULL,"14376393","26349864082.25203","619119","29244078"
"uttar-pradesh","2022","4",NULL,"mirzapur district",NULL,NULL,"4086964","8163959699.659147","421064","14522855"
"uttar-pradesh","2022","4",NULL,"meerut district",NULL,NULL,"30761564","49044446642.880615","1127324","41185091"
"uttar-pradesh","2022","4",NULL,"mau district",NULL,NULL,"4276014","7739261196.995779","394376","13957484"
"uttar-pradesh","2022","4",NULL,"mathura district",NULL,NULL,"15830761","27028319737.275368","842841","38383011"
"uttar-pradesh","2022","4",NULL,"mainpuri district",NULL,NULL,"4184109","7688293253.971417","335366","14017965"
"uttar-pradesh","2022","4",NULL,"mahoba district",NULL,NULL,"1766307","3050135201.033023","137382","5528543"
"uttar-pradesh","2022","4",NULL,"maharajganj district",NULL,NULL,"4499795","9052566439.75536","444905","16267158"
"uttar-pradesh","2022","4",NULL,"lucknow district",NULL,NULL,"142292419","214139000063.1341","2734333","79861785"
"uttar-pradesh","2022","4",NULL,"lalitpur district",NULL,NULL,"3075717","4645206469.563395","208434","9504939"
"uttar-pradesh","2022","4",NULL,"kushinagar district",NULL,NULL,"9637631","18374587915.040844","690975","28657586"
"uttar-pradesh","2022","4",NULL,"kheri district",NULL,NULL,"4247415","7458379965.986659","604799","15896719"
"uttar-pradesh","2022","4",NULL,"kaushambi district",NULL,NULL,"1541235","3413786392.6063757","171007","6690129"
"uttar-pradesh","2022","4",NULL,"kasganj district",NULL,NULL,"2222791","4206478161.5229287","214531","8730028"
"uttar-pradesh","2022","4",NULL,"kanpur nagar district",NULL,NULL,"34663083","57423578589.05291","1673173","43605399"
"uttar-pradesh","2022","4",NULL,"kanpur dehat district",NULL,NULL,"2754436","5763405020.357362","253280","11126888"
"uttar-pradesh","2022","4",NULL,"kannauj district",NULL,NULL,"3110426","5447598887.554849","269252","11747502"
"uttar-pradesh","2022","4",NULL,"jhansi district",NULL,NULL,"9102937","16688563382.635557","618141","24090068"
"uttar-pradesh","2022","4",NULL,"jaunpur district",NULL,NULL,"10432716","19324657042.479008","877935","30707983"
"uttar-pradesh","2022","4",NULL,"jalaun district",NULL,NULL,"3922847","7244134438.502413","308934","12951272"
"uttar-pradesh","2022","4",NULL,"hathras district",NULL,NULL,"3893482","7188473664.685378","311414","14551102"
"uttar-pradesh","2022","4",NULL,"hardoi district",NULL,NULL,"3603602","7096807203.190807","431274","14038931"
"uttar-pradesh","2022","4",NULL,"hapur district",NULL,NULL,"8920976","13766069451.75824","384529","16930134"
"uttar-pradesh","2022","4",NULL,"hamirpur district",NULL,NULL,"1900973","3691707920.211958","174336","6534219"
"uttar-pradesh","2022","4",NULL,"gorakhpur district",NULL,NULL,"14507343","27611144017.71117","1205580","41769201"
"uttar-pradesh","2022","4",NULL,"gonda district",NULL,NULL,"4759073","10169468245.835556","410002","18882345"
"uttar-pradesh","2022","4",NULL,"ghazipur district",NULL,NULL,"7599135","14441203982.541756","694386","24971104"
"uttar-pradesh","2022","4",NULL,"ghaziabad district",NULL,NULL,"48195051","73333545352.23656","2676888","76077511"
"uttar-pradesh","2022","4",NULL,"gautam buddha nagar district",NULL,NULL,"90864471","104162479492.51544","3286371","135511070"
"uttar-pradesh","2022","4",NULL,"firozabad district",NULL,NULL,"6228033","11499824777.779259","558101","20561220"
"uttar-pradesh","2022","4",NULL,"fatehpur district",NULL,NULL,"2722744","5706057514.952181","305820","9877022"
"uttar-pradesh","2022","4",NULL,"farrukhabad district",NULL,NULL,"3604416","6339855834.112715","313379","12472311"
"uttar-pradesh","2022","4",NULL,"etawah district",NULL,NULL,"4132165","7518249755.427232","336655","13390833"
"uttar-pradesh","2022","4",NULL,"etah district",NULL,NULL,"3706283","6672266416.575811","289979","13345986"
"uttar-pradesh","2022","4",NULL,"deoria district",NULL,NULL,"7891884","14320673159.489529","663945","25778548"
"uttar-pradesh","2022","4",NULL,"chitrakoot district",NULL,NULL,"1626406","3264231485.003519","121558","5344757"
"uttar-pradesh","2022","4",NULL,"chandauli district",NULL,NULL,"4019160","7814809989.158335","402790","13759691"
"uttar-pradesh","2022","4",NULL,"bulandshahr district",NULL,NULL,"13478499","22109471829.79072","716597","33533669"
"uttar-pradesh","2022","4",NULL,"budaun district",NULL,NULL,"4084149","8062229833.107159","363274","15614019"
"uttar-pradesh","2022","4",NULL,"bijnor district",NULL,NULL,"19251587","30994615217.143898","590130","23868834"
"uttar-pradesh","2022","4",NULL,"bhadohi district",NULL,NULL,"2587761","4465521410.498842","307145","9367591"
"uttar-pradesh","2022","4",NULL,"basti district",NULL,NULL,"5049741","10772224394.511337","434060","17777787"
"uttar-pradesh","2022","4",NULL,"bareilly district",NULL,NULL,"16233519","29493544220.918427","1025341","38525234"
"uttar-pradesh","2022","4",NULL,"bara banki district",NULL,NULL,"4192819","7547680629.874708","392384","14335451"
"uttar-pradesh","2022","4",NULL,"banda district",NULL,NULL,"1907632","3761386490.390836","208349","7554225"
"uttar-pradesh","2022","4",NULL,"balrampur district",NULL,NULL,"2398950","5163178918.267655","202052","11214039"
